Mixture	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	Serpinf1	SMC	Sncg	Sst	Vip	VLMC	P-value	Correlation	RMSE
L5-L6_spot_54	0	7.85079360479755e-05	0	3.91589969129019e-06	1.05921349504096e-05	4.32206469256571e-05	3.64583801294839e-05	0	0	0	0	3.44603590279626e-06	0	1.37542386222823e-05	0	0	0	0	0	0.000109700519524534	2.18551521891944e-05	0.999678549056016	0	0	0.941483533512098	0.349430262226209
L5-L6_spot_55	9.22225202258026e-06	2.24386705154839e-05	6.89268085703352e-06	0.000108941313362385	2.44030885775072e-06	0	0.688701473288564	0.000569699195330871	0	6.56132370183258e-05	0	1.24118213130817e-05	7.14596890823266e-05	1.40888380186364e-05	1.08016599915604e-05	2.1353576398018e-06	0	0.00020586499216566	7.09658692078204e-06	0	7.87213626236618e-06	0.310170528526974	1.10194451028881e-05	0	0.863447913717032	0.674047195799637
L5-L6_spot_56	4.34636092155237e-06	0.000105989587044401	0	0.0002036942267408	0.000112581401494175	0	0.385012658339176	0.000324834760970936	0	0.000197316736786798	0.000602516429472819	3.36303073207692e-06	0	0.000184263642944747	6.35398981644043e-06	5.29468172123695e-06	0	0.000241078776497232	1.25924812261995e-06	0	0	0.612994448787559	0	0	0.908226510843582	0.533241700170571
L5-L6_spot_57	1.2145367535294e-05	0	0	6.44415130607312e-05	0	0	0.000113494860901024	0	0	6.29662626366827e-05	0	2.67648250339186e-06	3.19534255413476e-06	0	1.86571015549139e-06	4.39902459725221e-06	0	7.0322224769433e-05	4.15575189346062e-06	0	2.70779497675188e-05	0.999630890169258	2.36934036735817e-06	0	0.941401643949716	0.349642893597038
L5-L6_spot_58	3.05276262840321e-05	0.00012582899152646	4.12569754558553e-06	0.000317390334262322	0	0.000181514477155564	0.144131052298054	0.000164650491537932	0	0	0.000337473671349935	1.38750941182462e-05	2.98295895327568e-05	0.000716751370107367	1.37234440480006e-06	1.8124709703472e-05	9.78623413810616e-06	0.000629577006681697	4.46593631433074e-06	0	3.03483421896323e-05	0.853253305785094	0	0	0.928229549658914	0.415644465184026
L5-L6_spot_59	0	0	3.39917138700663e-06	0	3.95234382759514e-05	2.88619858605965e-05	0.999532654119444	0	0	0	6.80110590624482e-05	3.70881284028155e-06	3.37586361724402e-05	0.00022610977866538	1.51047306566217e-06	4.28498586419277e-06	0	0	0	2.04273224232942e-05	6.59600746181563e-06	3.11542094768025e-05	0	0	0.796718345951082	0.736234665361387
L5-L6_spot_60	0	2.22638619400563e-05	6.51580649839467e-06	1.17623049322586e-05	0	0	0.999900099916744	9.78887235940584e-06	0	1.27143840964467e-05	0	1.07529065813243e-06	8.76004263479458e-06	0	7.3464129807936e-06	4.87606930837997e-06	0	3.38240607750696e-06	9.41203474769298e-07	0	8.80793062424018e-06	8.44803207532958e-07	8.20694463269716e-07	0	0.837938857647807	0.714656736872735
L5-L6_spot_61	9.93129820427315e-06	3.36063430990848e-05	1.1180867796725e-06	2.80278643470709e-05	0	8.99484993598538e-05	0.491042488429966	1.55078851929113e-05	0	0	0	1.10573492911199e-05	2.59525002279487e-05	7.17159625614105e-05	0	0	0	0.000258033989448239	5.56289475940903e-06	0.000120681976221319	5.52652545828334e-06	0.508277163613852	3.67678123149026e-06	0	0.869185306935756	0.609115155099767
L5-L6_spot_62	0	4.21560694889647e-05	6.9627125137199e-06	0.00064108365550066	0	2.07795434560416e-05	0.55110664030178	0.00306486196390719	0	0	0	1.82819121141906e-06	0.0049068068480525	0	0	0	0	0.000353676069797034	1.43191727852238e-06	2.57430221079042e-05	0	0.439828029704906	0	0	0.843449591813177	0.650892811807844
L5-L6_spot_63	3.56667090072058e-05	7.74937897942336e-05	8.42026329437952e-06	0	0	0.00023499662121266	0.000802053973984276	0.000569655691319107	0	0	0	1.23979671264995e-05	9.61467810836785e-06	0.000163260103462458	0	3.98126473666847e-06	0	0.000194670353928695	0	0.000373106796171612	0	0.997514681787854	0	0	0.889965508847583	0.458447570211305
L5-L6_spot_64	2.01603888091665e-06	1.43537756668214e-05	5.83739660961959e-06	4.34902106242252e-05	0	1.990741134333e-06	0.598858890487849	8.22453528636556e-05	0	2.35260352887026e-05	0	6.84972439134224e-06	8.03866117265095e-06	3.78626353818625e-05	0	5.6111557217717e-06	2.86090283693194e-06	0	1.30703842331812e-06	0	9.44649239187094e-06	0.400895673350763	0	0	0.871291450402133	0.64292196933137
L5-L6_spot_65	0	0	0	0.00382254160016966	0	0	0.443877369636238	0.0100761579162389	0.0026427599731985	0	0	1.21157135722608e-05	0.00105752475521478	0	0	9.6839327218388e-06	0	0.00129002425130421	9.00966522649198e-06	0.00174878150516874	0	0.535454031050947	0	0	0.878951773566474	0.590811684433484
L5-L6_spot_66	0	6.54891503686903e-05	8.38265459171538e-06	0.000199478820867304	0	0.000191971279164136	0.999057517203964	0	0.000196018361129194	3.25945845037019e-05	0	6.60790636616229e-06	1.96020141577265e-05	0.000128857994652583	4.50888891047414e-06	2.95648215713245e-06	3.14428437506267e-08	7.93247566128557e-05	4.11697572525915e-06	0	8.14565455741198e-08	0	2.46002743982241e-06	0	0.833900196749579	0.716831911126025
L5-L6_spot_67	2.89883860837665e-05	0.000101594928943156	0	0.000216904302676418	0	0.00293497068239043	0.421835014947095	0.00153867172190163	0.000118742911968028	0.00024936544860052	0	3.81495253746613e-06	0.000664142411801341	0.000451768789545465	9.07436871817284e-06	0	0	8.82054847233805e-05	6.84221213124239e-06	0	2.11792996174478e-05	0.571701025156373	2.96939948935258e-05	0	0.882395913725204	0.575195745338416
L5-L6_spot_68	1.58063764721121e-05	5.79481441840991e-05	0	0.0001474423959733	0	0.000130515510344866	0.34078814614372	0.00052153320251102	0.000208261971023342	0.000146029340394767	0	1.19893408723884e-05	0	3.53023948117308e-05	7.65484902963726e-06	1.07657311642034e-06	0	0.00190788298093843	2.71224425430909e-07	0	0	0.656019618241846	5.21310336720647e-07	0	0.925072763478711	0.495790943691439
L5-L6_spot_69	0	1.25343547237505e-05	3.51848352946818e-06	0.0102205562704721	0	0	0.574571036075724	0.0589327344769256	0.0297816278315056	0.0398011521333906	0.0234994837465926	4.4297617068318e-05	0.0167936683998641	0	0	7.73183117929896e-06	2.07442271900487e-05	0	0	0.00473203468243887	0.00772688667951108	0.233851993189885	0	0	0.690783800840744	0.784235793069609
L5-L6_spot_70	0	5.2189722346779e-05	1.1117729829628e-06	0.000231168003515994	0	0.000186944703517788	0.524867861347194	1.13129523751129e-05	0	1.55407317396176e-05	0.000235883966562459	2.32794623859827e-06	1.07920148513981e-05	4.87415904328227e-05	0	5.58224397811243e-06	3.59074892795476e-05	0.00016211459506286	2.0458392104232e-06	4.08915196593843e-05	6.65915041972965e-06	0.474082924410633	0	0	0.846157314901521	0.638778789394457
L5-L6_spot_71	1.11803382737698e-06	6.86004898007033e-06	0	7.3344081314728e-05	3.2569611337354e-05	0	0.166489706652942	3.47557496753885e-06	0	2.39978863496219e-05	0	1.3798031263246e-05	0	0	3.77471626020674e-06	8.63550274271604e-06	3.31171190611822e-05	7.49616621516778e-06	5.02617353812532e-06	0	0	0.8332970804012	0	0	0.917421595816176	0.440662273673933
L5-L6_spot_72	2.08274829656287e-05	6.87087146451756e-06	1.26429749039161e-05	0	0	3.35195213570744e-05	0.000355701066096333	0	3.01627165232717e-05	0	0.00011138956933542	1.01735293677372e-05	0	2.97229341589093e-05	5.48650623128809e-06	7.15495624935955e-06	0	0	2.32433839118797e-06	0	2.94388948413921e-05	0.999344584638114	0	0	0.949825344075221	0.328501866641197
L5-L6_spot_73	2.59247270765194e-05	9.30465571834593e-05	1.44258050784793e-05	0.000127691399185199	0	5.15924925798811e-05	0.592536807390492	8.1250412974503e-05	0	0.000112891540904825	0	1.14369001512148e-05	2.69016639443499e-05	0.00100625801516756	8.12645728388938e-06	2.7928716679399e-06	0	0.000232124217407814	3.47779790123014e-06	0.000763472498107183	2.06151908267912e-05	0.404879194476171	1.96958589537608e-06	0	0.867148851300198	0.644515675989452
L5-L6_spot_74	1.89657704665492e-05	3.95035518393094e-06	1.146284135074e-05	0	0	0.00128712250598065	0.38754473930776	0.00156300723600596	0	0.000516192802652827	0	1.33968874548113e-05	0	0.000139299511015133	4.27637340942848e-06	4.07144427137325e-06	3.9366364802576e-05	0	0	1.68275962957108e-06	2.57458913254605e-05	0.60881745183329	9.26811540168861e-06	0	0.885045316719005	0.55942683681234
L5-L6_spot_75	5.10167586592375e-06	0.000132052366974691	0	6.00614268941757e-05	5.72524108964234e-06	0	0.343573264588494	0.000201823691451097	8.62645900934503e-06	0.000198831170608229	0.00248129639126058	6.92520354643936e-06	1.56306546603516e-05	6.06892597926635e-05	0	4.96121119730285e-06	0.000113364536880528	0	1.1934435647662e-06	0	1.50592999090822e-05	0.653115393378801	0	0	0.819078725190412	0.613024098409337
L5-L6_spot_76	2.78286873320398e-07	5.3822446556609e-06	0	9.20252452329268e-06	4.85358383761872e-05	2.10850084854241e-05	0.999791352043678	1.76654830557739e-05	4.10765770434641e-05	1.70730903277464e-06	4.53030727859663e-06	2.90518666863774e-06	1.22761491955114e-05	9.76710482058739e-06	0	3.19050134403948e-06	0	0	2.58973396788663e-06	1.6300704100791e-05	6.85212995078428e-06	8.38327212412826e-07	4.46453973712202e-06	0	0.804897582408238	0.731993950833072
L5-L6_spot_77	2.91902897472229e-06	8.76514047065901e-05	7.39248772038352e-06	6.74821850786917e-05	0.00146045854903146	0	0.641914703319331	4.32413465939623e-05	0	0	0	6.80998350267053e-06	0	0.0472693514782178	6.53892870808512e-06	3.46070544204211e-06	6.53292305372437e-07	0	9.57552332039441e-07	0.000354668202015242	1.20693516884573e-05	0.308761642184352	0	0	0.795570226122764	0.715639858050372
L5-L6_spot_78	1.59778137343033e-05	6.20916694290064e-05	9.76337055473563e-06	0.000117728664418806	1.26438343552858e-05	0	0.388286243753459	0.000107802983257135	0	0.000131495113094045	1.68251961063885e-05	6.46505657277075e-06	5.6046571768453e-05	1.65944776287692e-05	2.25735047717902e-06	2.22851911409732e-06	0.000116933666513898	4.11270682631355e-05	0	0.000120590173424412	2.47914090253685e-05	0.610852393308803	0	0	0.911723173452619	0.530333033459523
L5-L6_spot_79	2.96911026264059e-05	0.038264594080456	2.48046693363299e-05	5.77862040111502e-05	0	8.69814269394361e-05	0.745499219700726	0.000104099228933607	0	0	0.0061461338157226	7.63567148465484e-06	0.0312129250109833	0	1.1956704071767e-05	1.93435703439302e-05	0	0	1.14696349201035e-06	0.0263028745208877	0.00283259894054044	0.149332171890135	6.6036499309772e-05	0	0.726688984269068	0.7732871058556
L5-L6_spot_80	2.11920933677224e-05	2.03955911996367e-05	8.88165102140084e-06	1.27744055412199e-05	0	0.00301288151646836	0.979940938448132	0.0146698354515124	0.00197689942436294	9.53138166937101e-05	0	1.91005656120376e-05	2.51086694384548e-05	1.74843550496468e-05	1.9954745599394e-06	0	3.25407953175464e-05	0.000116125029652928	4.93092303389135e-06	6.19742997887612e-06	1.74043590577145e-05	0	0	0	0.820512702850578	0.724243320080384
L5-L6_spot_81	3.88143272714201e-05	2.71773716182967e-05	2.15490236005269e-05	9.08888638550154e-05	9.36161531232931e-05	0.000310661111418759	0.108415677701675	0.000114763519852772	0	0	0	1.93173102319272e-05	1.9851270834453e-05	0.00029165483678059	1.55589236991276e-05	1.18198272898724e-05	0	0.000656201726279361	9.33685930420082e-06	0.000355073651056249	0	0.889508037522109	0	0	0.928545273790909	0.404011408193602
L5-L6_spot_82	5.09138024634437e-06	1.75719427269771e-05	8.65418504091539e-06	2.10767706409323e-05	0	0	0.257297274240406	6.53574834237146e-05	0	4.00731160351175e-05	0	9.27095298004537e-06	0.00046990446721826	2.41972516081879e-05	1.96904174714324e-07	6.88170618187489e-06	8.68227089078778e-06	0	0	5.36416586877359e-05	0	0.741972125669738	0	0	0.912610033042426	0.478561724333101
L5-L6_spot_83	1.65726318521545e-05	0.000109207596082962	0	0.00257036660421226	0	0	0.477764431190876	0.0500390897914148	3.29983416545824e-05	0.000324475105695503	0	4.95508474416985e-06	0	0	1.75288366516368e-05	1.0777672724857e-05	0	0.000179038298115339	0	0.000518316773374554	0	0.468412242072601	0	0	0.878212180039937	0.615468762971052
L5-L6_spot_84	0	2.54730081528295e-05	1.63020891760527e-05	2.75247893426825e-07	5.53259076134723e-06	3.39326257211334e-05	0.000132214142792734	3.65715495951242e-05	0	1.74745300354729e-05	0	0	0	1.46381084519806e-05	0	2.08614977092004e-06	5.29191460507593e-06	0	0	2.249255642123e-05	1.59772370953401e-05	0.999658698280597	1.30399689299622e-05	0	0.930121005183435	0.376178118403615
L5-L6_spot_85	0	2.34813856798716e-05	6.63363580427208e-06	0	0	0	0.724215911852455	0.000173476310637218	0.000332724178433789	0	0	6.16958922993447e-06	2.47659159656389e-05	3.97447910000648e-05	7.15691378146398e-06	0	0	0.000839517449218074	0	0.000585992237670524	3.12879015052653e-05	0.273688306470749	2.48313678690063e-05	0	0.855697977712281	0.687219660663629
L5-L6_spot_86	2.68165535575126e-05	0.000152898570299386	0	0	0	0	0.376776414480107	0.00172527529675718	0	1.74459136759249e-05	0.00100548787298753	2.24369729927258e-06	0.00357876575347493	0.00123220610340558	3.08044930092932e-07	0	0.000175497086300403	0	5.33966428248904e-06	0	0.000115964897271707	0.615183112413783	2.22365186848263e-06	0	0.80374063358355	0.636166718545972
L5-L6_spot_87	8.02909616811643e-06	0.00195249396768583	0	0.00146453715228423	0	0.00209514270639943	0.29820946880859	0.00836818740122792	0	5.59469554657833e-05	0	4.83359111668419e-06	0	0.00997767464608065	0	6.09557223521008e-06	0.000241816196336689	0.0341225812896654	0	0.00294952416836561	0	0.640541253162713	2.41528566477645e-06	0	0.932343243741626	0.485346823955625
L5-L6_spot_88	3.38812909459354e-06	4.1011666394141e-06	4.53472409400049e-06	2.95189741458029e-05	6.00983565116058e-05	7.27633679686624e-05	0.404861332904157	9.66640834786359e-05	0	0.000110647690651747	0	1.10077466677679e-05	0	3.34932184051221e-06	4.87727967082219e-06	0	6.59987379005372e-06	0.000101180409184238	6.49378122013194e-06	0	0	0.594604904406091	1.85377847931495e-05	0	0.878934741700906	0.570567895412743
L5-L6_spot_89	2.02314812500063e-05	0	2.23376184653775e-05	0	0	0	4.86393618995543e-05	0	0	0	0	8.4189504482132e-06	0	0	0	1.85610298156932e-06	0	0.00472357757959003	2.2638036162383e-06	0	0	0.99516273887318	9.93622856874464e-06	0	0.940563927637507	0.352051876371824
L5-L6_spot_90	1.67199902600544e-05	4.80537578088077e-05	4.91501170231255e-06	8.37781496255842e-05	8.78068047502563e-05	0.00158845554896024	0.571893542093781	8.75690540343171e-05	0	0.000111896668560495	0	1.40504703801384e-05	0	0.000429737451720748	1.22300854010316e-05	0	0.000151659250890475	0.0100920030800396	1.25921637081659e-06	5.90451546489317e-05	0	0.415292463772704	2.48144383620107e-05	0	0.880534323134695	0.629892408246561
L5-L6_spot_91	0	0	6.64165598900638e-07	0.000103925975373629	0	6.90312241135243e-05	0.467262405905909	3.89389812291733e-05	0	1.77131641155835e-05	0	8.49024263007405e-06	9.17068424906711e-06	8.2983286052989e-06	9.36507207889667e-06	6.31110479270985e-06	0.000685867986447416	0.0256800837736907	3.84184943685371e-06	0.00270361541529205	0	0.503392276126437	0	0	0.872208659069147	0.603264312373978
L5-L6_spot_92	2.11827990687984e-05	2.78794967913476e-05	1.13965720312087e-05	0	0	0.000588172438643736	0.0206644782038135	0.000421764687004681	0	0	0	5.88720807149753e-06	0.000243209758557761	0.00011345749700007	1.7134274663483e-05	2.89002411120854e-06	0	0.000880556712049848	0	0.000604447327027567	0	0.97636949432024	2.8048680925757e-05	0	0.918094003544844	0.405629728047115
L5-L6_spot_93	0	0.000150040908740568	7.51502482037447e-06	0.000175580933727461	0	9.6177378067111e-05	0.576548776250718	0.000217402255022479	0	0	0.000189771264243269	1.98700206590496e-07	5.06800968537526e-05	0.000113620938185828	0	2.71831360950262e-06	0	7.88088297661624e-05	7.95731138361763e-07	0.00024989958057788	9.24322725559396e-05	0.422021427885551	4.15363621579097e-06	0	0.829300806135702	0.666359474121777
L5-L6_spot_94	3.13170906442593e-06	0.000115661255578628	0	5.70900169983058e-05	0	0	0.649216979000887	0.0293730339383378	0.000190924324549837	5.55450676371367e-05	0	6.01074979419413e-06	0	0.000374926353040349	1.69063232007061e-06	3.27491604516661e-06	1.3775484202018e-05	0.00497079517950599	2.1542587693662e-06	2.8751872779033e-05	1.87414393305604e-05	0.315564891974714	2.62182644599202e-06	0	0.862025141191754	0.673194865449179
L5-L6_spot_95	5.57889153708643e-05	0.00207136388066005	3.35999148909736e-05	0.000159190910702709	0.00793799742650113	0.00719533476876052	0.177557397667841	1.87859074964342e-06	0	0.00571895645280065	0	3.55192513171209e-05	0.000194312549607371	0.00974290174774152	0.000117061152324893	4.80041505237366e-06	0	0.00636647769978251	1.26281515224977e-05	0	8.97050346397134e-05	0.782671597982727	3.34874870067053e-05	0	0.839670848402651	0.56240343779782
L5-L6_spot_96	1.67757101313528e-05	7.75027990789165e-05	0	0.000315518483156364	9.83286630767235e-05	0.000241073133560596	0.158802778579367	0.00063102214063142	0	0.000721760512155536	0.00020172147657525	5.73062704065923e-06	5.45666957978241e-05	0.000325078101062363	0	5.19360945318962e-06	7.08589879595975e-05	0	3.93102854434524e-06	0	0.000200315002171178	0.838221663955921	6.18049431662247e-06	0	0.844649447915285	0.547472451925719
L5-L6_spot_97	3.61057157222495e-06	7.59227019106135e-06	5.35917790662966e-06	0	0	0.000608851517055746	0.998853226290747	0.00014385189172166	0	0.000237164659382451	0	2.85783222174263e-06	0	1.39090882810364e-05	5.75861569516215e-06	5.88904147509289e-06	1.0120700095513e-05	9.84646300183399e-05	1.06967659971738e-06	0	1.31379797456151e-06	0	9.60239062444285e-07	0	0.867005288071267	0.699085507827358
L5-L6_spot_98	5.97611083167847e-06	3.51539818058538e-06	4.00167533419549e-06	7.85418828826821e-07	2.94928101461497e-05	1.042079379666e-05	7.01908161652626e-06	2.69405216182615e-05	0	0	6.27284773715161e-05	1.44002107947205e-06	3.96896904729846e-05	1.79727852917239e-05	8.99380657636386e-06	2.11170685504673e-06	0	0	5.93480761683834e-07	0	5.33952946273237e-07	0.999770397338404	7.38692988761641e-06	0	0.892816483811195	0.452983539846692
L5-L6_spot_99	0	0	5.54716706289044e-06	2.57321958340817e-05	0	0	0.999886942721687	2.13635577206745e-05	0	7.99903297393848e-06	0	3.58602692098178e-06	3.53010528010392e-06	0	1.56398786011665e-06	4.4447793931762e-06	2.27309508701863e-06	2.99327412497606e-05	0	0	7.08458893002404e-06	0	0	0	0.875892479354477	0.694210690252121
L5-L6_spot_100	0	6.37828491475461e-05	5.01193477213586e-06	1.11978793859244e-05	8.47601547047763e-05	0.000177072746146746	0.432527033864963	0.000463628025422612	0	2.04505353331623e-05	0	1.32957872997209e-06	0	5.38657939947232e-05	8.13744424137306e-07	0	0	0	0	0	8.46085798716174e-06	0.566572575599452	1.0016435535199e-05	0	0.889695939523692	0.570055130600083
L5-L6_spot_101	2.15523970943304e-05	1.42808713525456e-05	1.3409043214083e-05	0.000800802284233353	0	0	0.56969723382751	0.000153500582805075	0	0.00131891836431459	0	1.66089953685856e-06	0.000146869325386498	0	3.7583815056861e-06	2.30654083432543e-06	0	0.158735769491692	0	0	2.32770385256797e-05	0.269058786423378	7.87452861710298e-06	0	0.867300656318407	0.657612498627649
L5-L6_spot_102	1.23668198201428e-05	7.50963232125464e-05	9.2669337922694e-06	0.000603014317596632	0	2.62592061603187e-05	0.512798260591649	0.00146342010057355	0	0.000178768190285443	0	9.42447054828577e-06	0	0.00135046187737047	6.44970631229084e-06	5.33353213455588e-08	0	0.042521601876455	3.07310066640292e-06	0	3.46005547462513e-05	0.440904995033153	2.88756233730236e-06	0	0.904344252455965	0.596001504689018
L5-L6_spot_103	8.5404617794916e-06	1.64977347101232e-05	4.39796481935222e-06	5.52303108735637e-05	7.98852744063181e-05	0	0.485808014634344	0.000135856350408689	4.75641278485878e-06	0.000184925740665588	2.45310485568633e-05	6.41646485640639e-06	0	0.000112928327472436	9.50574532372051e-06	0	0	0	5.65965587600295e-07	2.84372399006346e-05	1.15235692486961e-05	0.513507986754262	0	0	0.892358409620159	0.587290861712047
L5-L6_spot_104	0	0.000311833286661786	0.0004317250628344	0.0130623848337057	0	0	0.606022191305081	0.0326362054533563	0	0.00239926901698398	0	0.00102345006613418	0.0139049817753785	0	0	0	0	0.011245989642003	0	0	0.00317048184592147	0.31579148771194	0	0	0.858484564738093	0.674757829192454
L5-L6_spot_105	4.49208697822189e-06	0	4.12974281695762e-06	0	0.00150478118640335	0	0.99789101392687	0	5.74367035724559e-05	1.19612495962399e-05	8.25867128749745e-06	1.11468707415103e-05	6.47295801716655e-05	0.000374243611743266	9.50472501084881e-06	1.45908776051824e-06	0	0	5.04835204616183e-06	1.91172462330551e-05	2.91287684871449e-05	3.52831135072941e-06	1.98789300445182e-08	0	0.828666488929483	0.719634322489119
L5-L6_spot_106	0	9.17955858521887e-06	2.307798315237e-06	5.14733724050858e-05	0	0	0.68461747525519	4.33930478480432e-05	3.38470344544831e-05	9.7924783411088e-06	0	5.89097770508148e-08	0	0	5.69156936983897e-06	5.47306431737194e-06	0	9.84820851852638e-05	2.19780651739269e-06	0	0	0.315119858707792	7.69311901487136e-07	0	0.81733943757482	0.701008711287245
L5-L6_spot_107	4.90225679606686e-06	0.000125770860287415	0	0.000269062653888136	0	0.000238627531652284	0.0560329473660582	0.000804429778214473	0.000367932998782097	0.000193294771660837	0.000247436305805348	0	2.51195269679702e-05	5.02903693248474e-06	0	1.40133110219991e-06	0	0.000662607126840639	0	0	4.40060681378377e-05	0.940977432386874	0	0	0.923633304777569	0.400839230807019
L5-L6_spot_108	9.4274408570501e-06	6.26461276637016e-05	0	1.94115809101571e-05	0	6.34776867197848e-05	0.434544104636235	5.05971922804395e-05	5.69464630951021e-06	0.000138538821091442	0	6.2257813342877e-06	3.96234184744964e-05	0	4.14397916671926e-06	5.39631201379195e-06	5.21618259293106e-05	0	0	0	1.87817159356571e-05	0.564979132311505	6.36523573237956e-07	0	0.88751282778575	0.572736981615232
L5-L6_spot_109	0	8.55409842194467e-05	1.04259026693755e-05	9.25336363695348e-05	0	4.14923341040238e-05	0.185855909450462	7.95099152657388e-05	8.99745612786015e-05	1.89204470719924e-05	0	4.85578886046724e-06	0	7.52090957769023e-05	6.5530910100023e-06	5.12125127780804e-06	4.85247587999308e-05	1.42114778781155e-05	0	0	2.36999559130973e-05	0.813540171065639	7.34628340449253e-06	0	0.911908153853699	0.45564164825405
L5-L6_spot_110	1.24626432849512e-05	1.08622134724267e-06	1.9481284880298e-06	0.000185339320092418	0.000188409286878187	0	0.565701803026772	0.000889834591006877	0	0.000124356768907884	0.000743071473664865	3.0224614635541e-06	2.68302058581502e-05	0.000750711183632319	1.05541213862512e-05	4.24129424126651e-06	0	0	1.33178928675442e-06	0.00078681402638635	1.11550799828865e-05	0.43055702837732	0	0	0.835573731064349	0.659462983767568
L5-L6_spot_111	2.89792057191036e-06	6.10527467374549e-05	8.0886349316679e-06	3.76028167963381e-05	0	0.000107249800081226	0.000116927301939477	0	0	3.3413448290959e-05	2.13425593201448e-05	1.21131791597796e-06	2.19709942522484e-05	0	2.35632303339481e-08	0	2.2438104193183e-05	2.96675734446442e-05	6.40319917503323e-06	0	2.58634353161155e-05	0.999495263192712	8.58339109130148e-06	0	0.937764785073343	0.358438346744059
L5-L6_spot_112	1.84853040476447e-05	1.94733043562523e-05	1.34852271096694e-05	1.04853838051739e-05	0	1.14426368672217e-05	5.43218544329509e-05	4.83478809186397e-05	0	7.92410578973198e-05	0	0	0.00012376564905929	4.16677713113695e-05	2.93711100267316e-05	1.18117753460769e-05	0	0.000196306521743491	1.19659195959602e-05	0	0	0.999329828603482	0	0	0.892426890026909	0.453738398423172
L5-L6_spot_113	1.28051744134289e-05	9.14063320606634e-06	0	8.2563525061622e-05	1.93104928935581e-05	0	9.63820219949299e-06	4.50529709310994e-05	0	2.3739225161918e-05	2.63456101375705e-05	1.88908877238169e-05	3.30357089659129e-05	0	1.62511292827799e-06	7.13343342831609e-06	0	4.19042343901605e-05	0	5.7439722960864e-05	2.56666523189899e-05	0.999585708413279	0	0	0.930826676855336	0.374576911828325
L5-L6_spot_114	0	2.09402868833785e-05	1.16519867384414e-06	7.10665426288719e-07	0	2.29998967415465e-05	4.77632151261341e-05	8.25228062099475e-06	0	2.08101914263976e-05	0	1.16088113938259e-06	2.76741933630267e-06	0	8.50458756232601e-06	0	0	1.87875980379411e-06	2.16059153190473e-07	1.40977579442577e-05	2.67555429643186e-05	0.999821977257198	0	0	0.929497440206358	0.377565704630123
L5-L6_spot_115	0	4.06305193265195e-05	2.7508243612604e-06	6.31836157525009e-05	3.01444753215978e-05	0.000170542607415045	0.325380730888177	4.37719280446238e-05	0	9.31858638857207e-05	0	4.02813305092216e-06	0	0.000261494211555972	0	5.68338010633753e-06	0	0.000293546984171807	1.87806109669654e-06	1.19910247792748e-06	1.20808248812845e-05	0.673595148580375	0	0	0.905669815583113	0.512726040261996
L5-L6_spot_116	1.28060431725386e-05	5.96554578227004e-06	2.02311952732584e-05	5.63390598087011e-05	0	0.000122809854648396	4.49207395352524e-05	2.25445590634027e-05	0	0	0	0	2.22379026405757e-05	0	8.13966950914906e-06	5.59313455382514e-06	0	0.0025824408794824	0	0.000418461287620983	0.000105477259168941	0.99656967043661	2.36243313040905e-06	0	0.893312789969665	0.452154812334517
L5-L6_spot_117	4.02284632012781e-05	4.95214239728218e-06	1.06097672045938e-05	0.00068575000256799	0.00132094140572754	0	0.491182812840999	0.00235619132597647	0	0.00115979491508972	0.0270457034021401	3.91061717530035e-06	0.000527363098791691	0	4.97578296888542e-06	1.92250648462379e-05	0	0.001703519471754	1.22485267457106e-07	1.89343899227201e-05	0.000208013528911514	0.473706951295058	0	0	0.822471338409088	0.656243032618409
L5-L6_spot_118	8.18077120823112e-07	0	5.93746861077275e-06	5.59659618762142e-05	7.25593885579718e-05	0	0.00016614229591355	0.000116644687009852	0	1.87863239805828e-07	0.000179776812437045	1.05350714008187e-05	0	5.35640908686497e-05	1.38272282612089e-05	1.01470423843809e-05	4.02603169373229e-05	3.01817643698006e-05	2.99217849249097e-06	0	1.86287269935807e-05	0.999221831025526	0	0	0.911035846904888	0.41728873604198
L5-L6_spot_119	1.64401101499924e-05	3.35139203320726e-05	5.00388336400456e-06	8.22471902838693e-05	2.26042346166975e-05	0	0	2.81699310864567e-05	0	3.51680866314257e-05	0	2.12058183153294e-06	6.99707999439708e-05	9.05410588544669e-05	0	5.6581782897002e-06	4.87592659371549e-05	6.28005223577785e-05	1.20997850007925e-05	0.000140581818516209	0	0.999333172571715	1.11480610886245e-05	0	0.912168259295932	0.414946482054298
L5-L6_spot_120	4.02463534119525e-06	2.88217633662037e-05	0	0	2.21425186104579e-05	0	0.000247990531923508	0.00012990317717734	0	8.06642700828257e-05	9.2941081023093e-05	1.04909257523781e-05	0	0	1.10984566590909e-05	0	5.64229597893743e-05	0	8.09406871779747e-06	9.51490408547121e-05	0	0.999204436088968	7.82048173393925e-06	0	0.947113046477157	0.335494310549919
L5-L6_spot_121	2.18764932209411e-05	3.06437969452537e-05	0	0.00126861508044674	0.000196518991977054	0.00086577517298208	0.139747968055871	0.000211750397224177	0	0	0	1.33161675014476e-05	0.00144252554806465	0.0178792897487787	0	0	4.79611966455442e-05	0	0	0	2.45940399739806e-05	0.838238846161783	1.03191485856234e-05	0	0.883426892256151	0.492602612263179
